Chromosome	Start	Stop	Strand	Gene Symbol	gene_biotype	gene_name	gene_source	TB66RL	TB66RR	TB65RL	TB61RR	TB68RR	TB61RL	TB64RL	TB64RR	TB65RR	TB68RL
15	102116528	102136235	-	Spryd3	protein_coding	Spryd3	ensembl_havana	14.2823	16.0448	14.944	16.2659	14.6632	17.3105	15.9029	14.762	16.1504	15.7416
10	128209908	128211808	-	Spryd4	protein_coding	Spryd4	ensembl_havana	1.42464	1.60812	2.02911	1.71463	2.112	1.96218	1.97036	1.27722	1.50582	2.0621
14	61531993	61556887	-	Spryd7	protein_coding	Spryd7	ensembl_havana	6.7713	7.57449	7.25727	8.79541	7.12365	7.56358	7.76205	6.82706	7.71831	7.63161
4	149896283	149955044	-	Spsb1	protein_coding	Spsb1	ensembl_havana	0.129603	0.246135	0.300694	0.245033	0.4378	0.168881	0.498079	0.385113	0.546622	0.233935
6	124808661	124810620	+	Spsb2	protein_coding	Spsb2	ensembl_havana	0.693867	0.588827	0.54761	0.6681	0.700419	0.706871	0.779545	0.695002	0.580083	0.605944
17	24886643	24892153	+	Spsb3	protein_coding	Spsb3	ensembl_havana	5.55949	6.39702	5.7114	8.46142	5.29627	7.40539	6.52794	5.35272	7.90793	6.40929
9	96943482	97018844	-	Spsb4	protein_coding	Spsb4	ensembl_havana	2.44216	2.40773	2.41559	2.11543	1.8275	2.15206	2.16522	1.90639	2.57656	2.16838
1	174172776	174248451	+	Spta1	protein_coding	Spta1	ensembl_havana	0.0186005	0.0616089	0.0323065	0.0335	0.04387	0.0211977	0.0109256	0.0001	0.145096	0.0213577
2	29965560	30031452	+	Sptan1	protein_coding	Sptan1	ensembl_havana	321.219	323.271	340.128	331.633	321.2	351.508	339.274	326.024	344.269	333.345
12	76580488	76710548	-	Sptb	protein_coding	Sptb	ensembl_havana	54.4823	56.9464	55.6741	54.8206	51.8343	59.9287	54.8226	54.2406	61.4875	58.1194
11	30099395	30268176	-	Sptbn1	protein_coding	Sptbn1	ensembl_havana	279.262	262.585	279.217	256.721	258.269	255.283	258.892	274.73	266.821	258.452
19	4711167	4752361	+	Sptbn2	protein_coding	Sptbn2	ensembl_havana	23.5697	24.6739	24.7025	25.039	23.6031	29.0832	24.1954	22.7816	29.7131	26.923
7	27356383	27447687	-	Sptbn4	protein_coding	Sptbn4	ensembl_havana	11.2853	10.9223	12.1849	9.47458	9.92488	10.5067	8.21678	11.7572	11.5552	10.8946
2	120041493	120085679	-	Sptbn5	protein_coding	Sptbn5	havana	0.481112	0.421875	0.450991	0.389767	0.30649	0.664676	0.508904	0.394504	0.557776	0.340223
13	53332748	53377398	-	Sptlc1	protein_coding	Sptlc1	ensembl_havana	5.77224	6.09826	4.9921	6.1457	6.53277	7.41592	4.97989	5.07101	5.0638	5.99477
12	87305058	87388356	-	Sptlc2	protein_coding	Sptlc2	ensembl_havana	17.0667	16.7744	16.1249	18.1363	16.567	16.4562	15.4808	15.9172	16.5519	17.7928
12	54645392	54656574	-	Sptssa	protein_coding	Sptssa	ensembl_havana	7.9553	7.79415	6.538	7.42605	8.43676	7.15221	7.02593	7.20267	7.66257	7.54658
3	69819542	69859941	-	Sptssb	protein_coding	Sptssb	ensembl_havana	0.647616	0.75578	0.633494	0.790567	0.96304	0.960043	1.03936	0.695002	1.23814	0.605945
7	46990396	47008412	-	Spty2d1	protein_coding	Spty2d1	ensembl_havana	15.0687	16.1681	15.2767	14.4957	14.8491	15.3908	13.9651	15.795	14.6112	15.0293
6	142413441	142419731	+	Spx	protein_coding	Spx	ensembl_havana	0.444111	0.694271	0.440255	0.712634	0.711363	0.854555	0.801196	0.554144	0.624697	0.574058
15	59315077	59331193	+	Sqle	protein_coding	Sqle	ensembl_havana	10.9617	10.6938	11.734	10.3987	12.6496	9.72612	10.4576	10.1607	11.8228	10.8841
2	122765237	122809570	+	Sqor	protein_coding	Sqor	ensembl_havana	0.185105	0.228561	0.0967194	0.278433	0.208007	0.474797	0.238264	0.432066	0.22317	0.233935
11	50199366	50210828	-	Sqstm1	protein_coding	Sqstm1	ensembl_havana	47.9351	53.1442	46.0775	49.667	47.2178	55.9917	51.6275	47.0577	46.4337	45.8858
18	36666681	36670816	-	Sra1	protein_coding	Sra1	ensembl_havana	3.7187	4.33207	4.40165	5.09917	4.10353	6.09732	3.96228	4.0756	4.7292	4.49611
4	141432672	141436106	-	Srarp	protein_coding	Srarp	ensembl_havana	0.0648516	0.158266	0.0537775	0.0446334	0.065755	0.147784	0.0001	0.065834	0.0893281	0.106389
17	85984665	86145176	-	Srbd1	protein_coding	Srbd1	ensembl_havana	7.01178	6.15098	7.66525	7.65983	6.6969	6.49818	6.75528	7.12754	6.23492	6.98325
2	157418444	157471863	+	Src	protein_coding	Src	ensembl_havana	8.99137	9.32306	9.65132	9.24077	9.30126	9.20924	10.003	8.62066	10.306	8.652
7	127511983	127561220	+	Srcap	protein_coding	Srcap	ensembl_havana	46.8862	47.6626	50.3676	44.2717	46.8897	45.732	45.5728	50.1109	47.7877	48.0151
11	97509340	97576187	-	Srcin1	protein_coding	Srcin1	ensembl_havana	6.40118	6.73883	5.81125	5.35325	5.75265	5.75976	6.55996	6.06623	6.09308	6.38299
13	69573449	69611443	-	Srd5a1	protein_coding	Srd5a1	ensembl_havana	2.36559	2.85385	1.83538	2.05633	2.46143	2.62235	2.31609	2.61963	2.07419	2.4978
17	74016955	74047917	-	Srd5a2	protein_coding	Srd5a2	ensembl_havana	0.00935023	0.0264609	0.043042	0.1003	0.0329275	0.0001	0.0217512	0.0376623	1.69543	0.0319866
5	76140271	76155505	+	Srd5a3	protein_coding	Srd5a3	ensembl_havana	1.24888	1.93324	1.67484	2.48283	1.73996	2.55292	1.80798	1.78431	2.03004	1.41374
11	60199089	60222582	-	Srebf1	protein_coding	Srebf1	ensembl_havana	16.7245	20.4738	20.8699	21.3538	19.7841	24.7898	23.9464	21.8801	24.9394	19.9718
15	82147181	82205380	+	Srebf2	protein_coding	Srebf2	ensembl_havana	23.0981	25.4469	21.6857	22.6454	23.4716	27.0264	26.382	21.9742	24.7273	22.0338
13	103739348	103774609	-	Srek1	protein_coding	Srek1	ensembl_havana	59.3679	58.6089	63.1242	70.1848	60.6106	69.1999	59.5952	60.5968	59.9843	56.9497
13	104792484	104839275	+	Srek1ip1	protein_coding	Srek1ip1	ensembl_havana	4.31071	4.39358	4.47681	4.26417	5.21967	4.47279	3.43182	4.00988	4.69573	4.87875
17	46548329	46556176	-	Srf	protein_coding	Srf	ensembl_havana	5.08773	5.34258	5.1424	5.06577	4.83669	5.56988	5.92171	5.13674	5.45417	4.61302
18	52465693	52491932	+	Srfbp1	protein_coding	Srfbp1	ensembl_havana	8.46406	8.20713	9.31851	8.17198	8.65562	7.85898	7.28575	7.80367	8.32063	8.41815
10	121780991	122047316	-	Srgap1	protein_coding	Srgap1	ensembl_havana	4.54195	4.40239	4.15474	4.2085	4.88046	3.86097	4.70925	4.67659	4.50611	4.99566
1	131285251	131527353	-	Srgap2	protein_coding	Srgap2	ensembl_havana	17.039	17.3016	17.9928	15.8094	17.7379	16.3613	16.4658	17.2412	17.7118	16.2622
6	112717971	112947267	-	Srgap3	protein_coding	Srgap3	ensembl_havana	43.9572	43.2408	41.515	38.6218	41.6039	38.8094	42.3278	44.9437	43.9344	44.6737
10	62493833	62527452	-	Srgn	protein_coding	Srgn	ensembl_havana	0.619865	0.360366	0.569081	0.378633	0.514397	0.348211	0.433125	0.591706	0.490855	0.435883
5	8046078	8069380	+	Sri	protein_coding	Sri	ensembl_havana	5.58724	5.72921	5.77579	5.7449	5.67924	7.35264	6.05163	5.85981	7.19413	6.01602
16	4480216	4541817	-	Srl	protein_coding	Srl	ensembl_havana	1.19338	0.870011	1.09512	0.9353	0.820788	1.3187	0.887801	0.65744	1.2716	3.75209
4	148591503	148594994	+	Srm	protein_coding	Srm	ensembl_havana	1.85014	2.0211	1.77146	1.6367	1.51016	1.7934	2.04614	1.75614	1.48352	1.93455
2	181205562	181213186	-	Srms	protein_coding	Srms	ensembl_havana	0.0463511	0.0264609	0.0323065	0.0335	0.0548125	0.0950394	0.0542281	0.0282717	0.022407	0.0426154
2	118475850	118479712	-	Srp14	protein_coding	Srp14	ensembl_havana	11.6275	9.84151	12.0561	11.0554	10.483	10.4962	9.40749	10.724	10.886	10.4483
18	34330847	34336600	+	Srp19	protein_coding	Srp19	ensembl_havana	4.49571	4.85052	5.85094	5.05464	4.70537	4.30402	3.34522	3.64364	4.69573	4.55988
12	55080262	55115368	+	Srp54a	protein_coding	Srp54a	ensembl_havana	85.1646	76.9409	83.8925	74.6408	82.5997	73.7344	78.6119	87.6888	78.263	76.686
12	55155104	55189574	+	Srp54b	protein_coding	Srp54b	ensembl_havana	6.78069	7.8617	8.20928	10.4284	6.90448	12.0379	10.1274	7.09452	7.87841	7.38931
12	55230168	55263837	+	Srp54c	protein_coding	Srp54c	ensembl_havana	55.0991	55.0902	54.7926	51.5719	53.467	51.4458	58.855	60.4849	53.914	47.9135
11	116245166	116274218	-	Srp68	protein_coding	Srp68	ensembl_havana	7.55753	7.55692	7.62232	7.80455	7.28782	6.97287	6.31143	7.63462	8.36526	8.43943
5	76974683	76999938	+	Srp72	protein_coding	Srp72	ensembl_havana	27.9638	27.6438	29.6408	28.1563	29.1621	28.5978	29.5541	28.3969	28.408	28.1774
1	182124737	182132408	+	Srp9	protein_coding	Srp9	ensembl_havana	7.40173	8.23624	7.99486	8.67057	7.75737	8.85391	6.61365	6.47906	9.40572	7.81904
17	28587648	28622710	-	Srpk1	protein_coding	Srpk1	ensembl_havana	30.2114	32.2043	31.3263	32.4536	31.9741	33.9886	30.7774	30.6417	30.8954	33.6404
5	23503264	23684618	-	Srpk2	protein_coding	Srpk2	ensembl_havana	85.5855	88.2573	98.1441	101.548	94.2366	99.2096	90.1127	90.6751	94.3601	90.5575
X	73774405	73778926	+	Srpk3	protein_coding	Srpk3	ensembl_havana	1.20263	0.975455	1.27762	1.2359	1.00681	1.51913	1.16927	1.08941	1.74005	1.46688
9	35200175	35247974	+	Srpr	protein_coding	Srpr	ensembl_havana	16.5683	16.1582	16.2403	15.2974	17.032	15.7095	16.7733	16.1809	16.7261	15.918
9	103188032	103202138	-	Srprb	protein_coding	Srprb	ensembl_havana	16.2436	18.4	15.7383	19.2716	17.2783	20.7918	19.7893	16.6963	17.6897	17.8033
X	10037977	10117710	-	Srpx	protein_coding	Srpx	ensembl_havana	1.38763	1.38392	1.24542	1.68122	1.49922	1.46639	1.6889	1.26781	1.88505	1.28619
X	133908426	133932447	+	Srpx2	protein_coding	Srpx2	ensembl_havana	0.638366	0.650336	0.719378	0.612434	0.536282	0.559188	0.768719	0.516581	0.769693	0.563429
11	74906359	74925949	-	Srr	protein_coding	Srr	ensembl_havana	15.1613	14.9731	15.6847	13.0817	15.4289	12.8275	14.0626	15.6447	14.7116	14.4021
5	112337392	112343041	-	Srrd	protein_coding	Srrd	ensembl_havana	1.88715	1.83658	2.25455	2.18223	2.00258	2.19426	1.94871	2.08481	2.27542	2.30656
4	135320484	135353322	-	Srrm1	protein_coding	Srrm1	ensembl_havana	43.7166	39.8666	46.1409	39.7347	43.3217	36.2669	35.3132	42.7552	41.6695	40.6236
17	23790532	23824742	+	Srrm2	protein_coding	Srrm2	ensembl_havana	220.652	224.214	202.747	188.151	212.662	196.832	235.009	234.349	210.12	223.778
5	135806890	135874773	+	Srrm3	protein_coding	Srrm3	ensembl_havana	18.6209	17.4511	16.6293	14.7852	16.7093	15.4119	14.658	15.6918	16.2954	16.6342
5	116439275	116591818	-	Srrm4	protein_coding	Srrm4	ensembl_havana	21.8305	23.0659	20.5693	18.7598	21.6117	21.9524	24.1196	23.2322	21.7719	23.0221
5	116438720	116465488	+	Srrm4os	lncRNA	Srrm4os	havana	0.0186005	0.0264609	0.0108355	0.0001	0.021985	0.0001	0.0109256	0.00949057	0.0112535	0.0001
5	137295704	137307675	-	Srrt	protein_coding	Srrt	ensembl_havana	35.9095	32.4768	31.0364	31.0287	31.4051	33.1445	32.5203	34.6231	31.0961	33.9593
11	88047373	88053756	+	Srsf1	protein_coding	Srsf1	ensembl_havana	158.126	150.909	157.772	154.979	149.695	149.11	148.385	151.214	153.178	146.553
4	135855747	135869909	+	Srsf10	protein_coding	Srsf10	ensembl_havana	44.2178	42.0539	42.254	41.8962	40.5932	37.5357	37.676	43.2399	40.3585	40.1937
3	158010473	158036640	-	Srsf11	protein_coding	Srsf11	ensembl_havana	42.5974	37.828	42.4913	38.1762	40.2138	36.1721	37.5001	39.788	38.7138	38.7529
4	33208991	33233341	+	Srsf12	protein_coding	Srsf12	ensembl_havana	3.60769	3.12826	3.57502	2.56077	3.20625	3.28078	3.21531	3.65303	3.01155	3.66705
11	116849901	116853095	-	Srsf2	protein_coding	Srsf2	ensembl_havana	59.4692	61.0076	57.091	59.9197	64.178	58.4201	61.5332	63.0678	61.9472	60.001
17	29032628	29043374	+	Srsf3	protein_coding	Srsf3	ensembl_havana	62.2578	68.3747	58.0757	60.1377	67.7761	58.7476	61.8641	62.8737	63.2506	64.2418
4	131873617	131901707	+	Srsf4	protein_coding	Srsf4	ensembl_havana	27.1957	26.2116	23.9726	23.2131	25.2446	25.391	25.1698	27.1294	25.7981	25.1054
12	80945504	80950508	+	Srsf5	protein_coding	Srsf5	ensembl_havana	183.899	166.278	187.291	176.753	179.284	166.48	162.302	176.456	172.311	166.24
2	162931528	162937122	+	Srsf6	protein_coding	Srsf6	ensembl_havana	50.6263	55.8672	49.115	55.1543	52.8851	56.5836	51.3352	49.6954	52.5221	54.7602
17	80200080	80207308	-	Srsf7	protein_coding	Srsf7	ensembl_havana	35.3361	40.9735	33.0441	39.4235	37.1608	37.2056	37.6953	34.7265	37.108	39.0076
5	115327177	115333081	+	Srsf9	protein_coding	Srsf9	ensembl_havana	4.36621	3.9806	4.07958	4.07491	4.4537	4.25128	4.12466	3.81267	3.74768	3.93278
2	152105516	152111377	+	Srxn1	protein_coding	Srxn1	ensembl_havana	11.4426	13.8748	13.7523	13.9502	12.1135	15.3065	13.2398	12.668	13.7078	13.9877
18	14624198	14682915	-	Ss18	protein_coding	Ss18	ensembl_havana	22.2031	19.7934	19.4477	20.4217	20.1141	19.1912	18.4755	19.4886	20.2866	17.9972
2	180042509	180070202	+	Ss18l1	protein_coding	Ss18l1	ensembl_havana	15.744	15.6233	14.0743	14.5736	12.584	14.125	13.0991	14.2456	14.3993	13.0311
9	121710329	121713389	+	Ss18l2	protein_coding	Ss18l2	ensembl_havana	9.93485	10.6411	10.6819	10.4209	10.5049	10.3591	10.0679	10.048	10.4621	9.32161
2	69861562	69871847	+	Ssb	protein_coding	Ssb	ensembl_havana	41.0147	33.2059	40.924	36.0387	33.7908	32.4166	31.546	40.9149	34.4083	34.6709
6	40471352	40484701	+	Ssbp1	protein_coding	Ssbp1	ensembl_havana	11.5077	11.2213	12.2266	10.8504	12.4758	11.6093	9.42759	11.2829	12.9931	11.6988
13	91460283	91703430	+	Ssbp2	protein_coding	Ssbp2	ensembl_havana	47.2871	45.6315	43.2721	46.7491	44.7099	44.5431	42.8143	42.6443	44.6031	43.7274
4	106910701	107049695	+	Ssbp3	protein_coding	Ssbp3	ensembl_havana	21.0351	21.1415	19.7213	17.0786	18.7009	19.1885	20.861	19.8329	19.4741	19.7697
8	70597490	70608873	-	Ssbp4	protein_coding	Ssbp4	ensembl_havana	11.6091	12.1788	9.88748	10.5879	8.87447	12.1945	11.0856	10.3767	11.1313	9.50228
5	135960211	135974532	-	Ssc4d	protein_coding	Ssc4d	ensembl_havana	0.148104	0.281283	0.322165	0.3675	0.197065	0.0528441	0.194961	0.150349	0.267784	0.074502
7	4925785	4944827	+	Ssc5d	protein_coding	Ssc5d	ensembl_havana	8.0663	8.04019	8.09466	8.09404	8.3164	8.77672	8.62812	8.32953	8.06409	7.72727
5	113937094	113993895	-	Ssh1	protein_coding	Ssh1	ensembl_havana	13.6258	12.539	11.8414	10.9775	11.8727	12.4688	12.5795	11.7008	12.269	11.8513
11	77216287	77460221	+	Ssh2	protein_coding	Ssh2	ensembl_havana	22.0621	24.1556	23.9294	24.4045	24.0407	23.8617	22.3657	23.3825	23.8576	26.3383
19	4261668	4269181	-	Ssh3	protein_coding	Ssh3	ensembl_havana	4.97672	5.60619	4.90622	5.62243	4.43181	5.86525	5.99749	5.02406	5.3984	5.05943
6	30509849	30520255	+	Ssmem1	protein_coding	Ssmem1	ensembl_havana	0.157354	0.0967568	0.139661	0.0557667	0.164237	0.0950394	0.205787	0.131568	0.22317	0.244564
2	25271039	25272439	-	Ssna1	protein_coding	Ssna1	ensembl_havana	2.71967	3.55004	3.39251	3.61843	3.3485	3.80823	3.35604	2.88301	3.9596	3.4651
6	145931641	145965224	+	Sspn	protein_coding	Sspn	ensembl_havana	1.09163	0.75578	1.21321	0.9687	1.01775	0.865103	0.855324	1.07062	1.20468	0.956697
6	48448229	48501251	+	Sspo	protein_coding	Sspo	ensembl_havana	1.75764	1.86294	1.06291	1.91503	1.61959	2.64785	2.13275	1.65284	1.85158	1.57317
13	37966605	37994218	-	Ssr1	protein_coding	Ssr1	ensembl_havana	54.7247	56.2455	57.746	60.4651	54.5049	57.143	51.3028	52.5776	58.8683	54.7914
3	88575876	88588420	+	Ssr2	protein_coding	Ssr2	ensembl_havana	9.61111	13.1455	10.5102	13.1041	12.1135	15.0215	14.5822	11.7197	12.3137	11.9363
3	65379655	65392624	-	Ssr3	protein_coding	Ssr3	ensembl_havana	37.3431	38.5047	37.6389	38.7886	39.5574	38.8302	38.1279	41.0553	41.4353	39.1674
X	73787028	73790831	+	Ssr4	protein_coding	Ssr4	ensembl_havana	6.65102	7.14391	6.49507	8.29444	7.92247	8.56574	7.91363	7.08998	8.06409	8.82204
2	85037234	85047110	+	Ssrp1	protein_coding	Ssrp1	ensembl_havana	23.8288	22.1345	25.4431	24.0146	22.1477	21.7728	21.3807	22.7533	23.2552	24.0214
16	23889573	23890959	-	Sst	protein_coding	Sst	ensembl_havana	0.194355	0.29007	0.493933	0.4677	0.61288	0.263821	0.465602	0.507191	0.390473	0.340223
12	58211772	58214445	+	Sstr1	protein_coding	Sstr1	ensembl_havana	0.0648516	0.105544	0.0645129	0.122567	0.164237	0.211077	0.0758793	0.103396	0.0558676	0.18079
11	113619342	113626029	+	Sstr2	protein_coding	Sstr2	ensembl_havana	0.869622	0.676697	0.633494	0.623567	0.689477	1.04443	0.573858	0.65744	0.803154	0.871666
15	78537008	78544686	-	Sstr3	protein_coding	Sstr3	ensembl_havana	0.222106	0.0967568	0.247016	0.189367	0.0985825	0.168881	0.119182	0.197302	0.178556	0.382739
2	148395344	148396768	+	Sstr4	protein_coding	Sstr4	ensembl_havana	0.194355	0.0703958	0.0752484	0.0780334	0.04387	0.0317465	0.162484	0.122177	0.0335605	0.0319866
17	25489875	25497289	-	Sstr5	protein_coding	Sstr5	ensembl_havana	0.0186005	0.0001	0.0001	0.0223667	0.0329275	0.0106488	0.0109256	0.0188811	0.022407	0.0638731
6	112359324	112388024	-	Ssu2	protein_coding	Ssu2	ensembl_havana	0.0001	0.0703958	0.0108355	0.0112333	0.04387	0.0422953	0.0001	0.0001	0.0447141	0.0001
4	155704800	155733880	+	Ssu72	protein_coding	Ssu72	ensembl_havana	25.0867	26.7125	26.2055	30.071	27.3562	34.7374	28.1793	27.2888	28.3745	27.1995
3	146404642	146440145	+	Ssx2ip	protein_coding	Ssx2ip	ensembl_havana	43.6521	40.2353	41.2346	41.1934	40.6079	39.812	43.4869	46.1547	38.8701	40.6028
X	8803691	8809387	+	Ssxb5	protein_coding	Ssxb5	ensembl_havana	0.0371009	0.0001	0.0001	0.0112333	0.04387	0.063393	0.0001	0.0001	0.0001	0.0001
15	81363669	81400078	-	St13	protein_coding	St13	ensembl_havana	67.86	67.7118	63.2536	63.2712	63.3238	58.1557	61.9438	64.2596	61.2653	65.6859
9	31089402	31131854	-	St14	protein_coding	St14	ensembl_havana	0.148104	0.140692	0.150397	0.1003	0.120467	0.0844906	0.0758793	0.140959	0.100482	0.0532443
1	6487231	6860941	+	St18	protein_coding	St18	ensembl_havana	14.6988	15.386	13.7415	15.5422	16.2935	13.6608	14.8204	16.0016	13.8862	15.5075
15	67102875	67176831	-	St3gal1	protein_coding	St3gal1	ensembl_havana	14.7263	16.0099	15.3626	14.7963	13.6673	15.6123	16.6607	15.7199	16.7861	15.4758
8	110919922	110972481	+	St3gal2	protein_coding	St3gal2	ensembl_havana	4.93972	5.34258	4.60563	5.47771	5.30721	5.8125	5.90006	5.13675	5.48762	5.56961
4	117932154	118134915	-	St3gal3	protein_coding	St3gal3	ensembl_havana	3.8112	4.70113	4.60562	5.0435	4.11448	5.61209	5.60775	3.70937	5.44302	4.81498
9	35046576	35119269	-	St3gal4	protein_coding	St3gal4	ensembl_havana	4.46796	4.74507	5.02431	4.43117	4.3771	4.91585	4.9041	4.40428	4.69573	4.41108
6	72097592	72154572	+	St3gal5	protein_coding	St3gal5	ensembl_havana	5.05996	4.44629	4.4231	3.96355	4.11449	4.05083	4.63345	4.46064	4.43921	4.43232
16	58468125	58524244	-	St3gal6	protein_coding	St3gal6	ensembl_havana	1.06388	0.966668	0.740849	0.757167	0.809845	0.938946	0.69294	0.835861	0.502008	0.797264
7	109523911	109703606	-	St5	protein_coding	St5	ensembl_havana	6.04049	5.58862	6.03345	5.4443	5.28532	6.00238	6.1707	5.82225	6.36876	6.34551
16	23224740	23360351	+	St6gal1	protein_coding	St6gal1	ensembl_havana	2.50691	2.60984	1.92175	2.44944	2.33085	2.99597	2.64155	3.05202	2.59887	2.3597
17	55445382	55514582	+	St6gal2	protein_coding	St6gal2	ensembl_havana	17.9548	18.2681	15.3948	15.9096	17.9677	16.5301	18.6851	18.4902	15.9719	16.039
11	116765025	116775508	-	St6galnac1	protein_coding	St6galnac1	ensembl_havana	0.166604	0.0352479	0.0616357	0.075664	0.04387	0.0739418	0.0542281	0.0470528	0.0558676	0.106388
11	116675303	116694869	-	St6galnac2	protein_coding	St6galnac2	ensembl_havana | havana	13.7737	13.3915	13.3765	11.8571	14.2363	12.6692	13.6404	14.7621	13.3174	15.0399
3	153198266	153725175	-	St6galnac3	protein_coding	St6galnac3	ensembl_havana	1.47089	1.7575	1.4816	1.6701	1.40074	1.21322	1.58064	1.42747	1.18237	1.49877
2	32587095	32599699	+	St6galnac4	protein_coding	St6galnac4	ensembl_havana	8.02929	8.99796	6.87081	7.97159	7.61606	9.34637	8.55233	7.31535	8.19793	7.78042
3	152817081	152982247	-	St6galnac5	protein_coding	St6galnac5	ensembl_havana	3.70944	3.59397	4.26209	4.66497	3.21719	4.08249	2.91219	2.74215	4.82957	3.55014
2	32599709	32620807	+	St6galnac6	protein_coding	St6galnac6	ensembl_havana	13.8384	14.7359	12.5499	13.7164	13.5906	14.7263	14.5173	14.377	14.7339	13.8601
6	17692933	17943026	+	St7	protein_coding	St7	ensembl_havana	6.32726	6.90667	5.63623	5.6447	7.2112	6.55092	7.33988	6.63924	6.6699	6.55811
3	104864005	104930065	+	St7l	protein_coding	St7l	ensembl_havana	22.7927	23.9973	22.856	24.9499	24.8724	25.6126	21.3482	21.4294	23.4894	22.3101
6	142821545	142964453	-	St8sia1	protein_coding	St8sia1	ensembl_havana	41.2103	46.2457	40.2151	43.476	43.8908	46.9104	46.3122	42.9618	44.7593	45.6936
7	73939119	74013691	-	St8sia2	protein_coding	St8sia2	ensembl_havana	1.47089	1.85415	1.54601	1.21363	1.72901	1.66681	1.60229	1.76553	1.63967	1.78575
18	64254359	64279612	+	St8sia3	protein_coding	St8sia3	ensembl_havana	11.3594	11.4935	10.5531	10.2539	11.2709	10.8654	10.4901	10.5551	11.6444	11.7875
1	95587682	95667572	-	St8sia4	protein_coding	St8sia4	ensembl_havana	1.51714	1.31815	1.54601	1.45857	1.65242	1.17102	1.18009	1.34295	1.4166	1.38185
18	77185839	77258772	+	St8sia5	protein_coding	St8sia5	ensembl_havana	5.70749	5.76435	5.13166	5.22164	4.71632	6.17117	5.51034	5.26821	6.13453	6.00539
2	13651021	13794065	-	St8sia6	protein_coding	St8sia6	ensembl_havana	0.647616	0.571254	0.558346	0.857367	1.08341	0.854555	0.638812	0.948547	0.769693	0.393367
14	31139013	31168642	-	Stab1	protein_coding	Stab1	ensembl_havana	0.952874	0.940307	0.826733	1.14683	0.897385	1.18157	1.55899	1.02367	1.48352	0.850408
10	86841198	87008026	-	Stab2	protein_coding	Stab2	ensembl_havana	0.536613	0.799715	0.805262	1.0689	1.10529	1.382	0.898626	0.788908	1.03738	0.946068
9	111561437	111690349	-	Stac	protein_coding	Stac	ensembl_havana	0.296107	0.360366	0.279223	0.3007	0.39403	0.35876	0.34652	0.291208	0.591236	0.255192
11	98036623	98053463	-	Stac2	protein_coding	Stac2	ensembl_havana	10.4529	9.95575	8.12687	8.6507	8.80881	9.45185	11.2046	9.87898	9.20174	9.22594
10	127501686	127508824	+	Stac3	protein_coding	Stac3	ensembl_havana	0.841871	0.957881	0.794526	1.0021	0.645707	0.970592	0.736242	0.525972	1.01507	0.871666
9	100597798	100959376	+	Stag1	protein_coding	Stag1	ensembl_havana	47.9717	50.1825	48.2452	51.1688	49.3067	52.5966	50.0904	51.235	50.068	50.6993
X	42149317	42277186	+	Stag2	protein_coding	Stag2	ensembl_havana	93.4147	90.4212	97.7615	95.1075	90.9819	87.5917	88.7582	96.0391	94.6144	92.2037
5	138280240	138312394	+	Stag3	protein_coding	Stag3	ensembl_havana	5.47624	6.18615	5.15314	7.42603	5.41663	8.16488	5.65108	6.55473	5.57685	5.4527
